time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag,roll_mean_delta_m_per_s,roll_std_delta_m_per_s,zscore_win_delta_m_per_s,edge_flag_win
1760375254633091039,2025-10-13T17:07:34.633Z,0.318,0.018,-0.009986,-0.211657,0,-0.001546149999999995,0.04123349027476915,-0.20468434623795032,0
1760375254735225049,2025-10-13T17:07:34.735Z,0.317,0.017,-0.009791,-0.112834,0,-0.0035257499999999955,0.04059476962663395,-0.1543363851457705,0
1760375254834060202,2025-10-13T17:07:34.834Z,0.312,0.012,-0.050588,-0.891202,0,-0.006055149999999995,0.04191798902528237,-1.0623804012434974,0
1760375254938615644,2025-10-13T17:07:34.938Z,0.312,0.012,0.0,0.163938,0,-0.005552499999999995,0.04192779957761988,0.13243003582195606,0
1760375255032081977,2025-10-13T17:07:35.032Z,0.311,0.011,-0.010697,-0.079804,0,-0.006589849999999996,0.041777841737450756,-0.0983092909827902,0
1760375255132792117,2025-10-13T17:07:35.132Z,0.308,0.008,-0.029789,-0.871215,0,-0.004594049999999995,0.03949509442752963,-0.6379260605701486,0
1760375255233092307,2025-10-13T17:07:35.233Z,0.311,0.011,0.02991,1.074321,0,-0.003600049999999995,0.04012762082009831,0.8350868881619853,0
1760375255332974269,2025-10-13T17:07:35.332Z,0.311,0.011,0.0,0.003856,0,-0.003097849999999995,0.040105574407496916,0.07724237953866371,0
1760375255432912775,2025-10-13T17:07:35.432Z,0.311,0.011,0.0,0.2676,0,-0.0036011499999999952,0.039994689372827436,0.09004070431527422,0
1760375255530999594,2025-10-13T17:07:35.531Z,0.315,0.015,0.040788,1.649805,0,-0.0010655499999999954,0.041163193345096515,1.0167712123089139,0
1760375255631710470,2025-10-13T17:07:35.631Z,0.316,0.016,0.009927,0.503785,0,-0.005041399999999995,0.035397346830994166,0.4228678514089525,0
1760375255732790992,2025-10-13T17:07:35.732Z,0.315,0.015,-0.009893,-0.284372,0,-0.0035177499999999957,0.03443968913129929,-0.18511345952324768,0
1760375255833218846,2025-10-13T17:07:35.833Z,0.313,0.013,-0.019915,-0.634413,0,-0.005014999999999995,0.03447061653976598,-0.43225220479625226,0
1760375255931762406,2025-10-13T17:07:35.931Z,0.31,0.01,-0.030443,-1.274215,0,-0.004551949999999995,0.034039615345830714,-0.7606152342485629,0
1760375256031057582,2025-10-13T17:07:36.031Z,0.309,0.009,-0.010071,-0.324507,0,-0.0005561499999999954,0.027555873035812126,-0.3452929975266735,0
1760375256132291063,2025-10-13T17:07:36.132Z,0.31,0.01,0.009878,0.473493,0,0.0019541000000000046,0.025984125226356104,0.3049515783568753,0
1760375256232029160,2025-10-13T17:07:36.232Z,0.308,0.008,-0.020053,-0.927567,0,-0.0015452999999999953,0.02380352714929821,-0.7775192257818674,0
1760375256331542187,2025-10-13T17:07:36.331Z,0.308,0.008,0.0,0.14068,0,-0.0035261499999999953,0.02175839567730141,0.16205928287619628,0
1760375256431179181,2025-10-13T17:07:36.431Z,0.311,0.011,0.030109,1.388768,0,-0.0030336499999999954,0.022426331676179422,1.4778453506599623,0
1760375256534932749,2025-10-13T17:07:36.534Z,0.306,0.006,-0.04819,-1.74632,0,-0.006440199999999996,0.023880223530206753,-1.748300217843,0
1760375256635349821,2025-10-13T17:07:36.635Z,0.31,0.01,0.039834,1.701762,0,-0.003949199999999996,0.025995610671196583,1.6842535670266925,0
1760375256731854580,2025-10-13T17:07:36.731Z,0.312,0.012,0.020725,0.905205,0,-0.002423399999999995,0.026524856182754276,0.8727059570279759,0
1760375256831057383,2025-10-13T17:07:36.831Z,0.309,0.009,-0.03024,-0.894249,0,-0.0014059999999999954,0.02492200929848339,-1.156969313937086,0
1760375256930992341,2025-10-13T17:07:36.930Z,0.31,0.01,0.010007,0.45339,0,-0.0009056499999999954,0.02505183797496089,0.4356027693819153,0
1760375257032149261,2025-10-13T17:07:37.032Z,0.304,0.004,-0.059315,-1.63327,0,-0.003336549999999995,0.028211506861889345,-1.984241759011489,0
1760375257131146577,2025-10-13T17:07:37.131Z,0.305,0.005,0.010101,0.420894,0,-0.0013420499999999957,0.027647373819273322,0.41389283751872685,0
1760375257230752524,2025-10-13T17:07:37.230Z,0.308,0.008,0.030118,0.947421,0,-0.0013316499999999956,0.027659784845749727,1.1370171595833158,0
1760375257330683662,2025-10-13T17:07:37.330Z,0.307,0.007,-0.010007,-0.284438,0,-0.0018319999999999955,0.027724862165667684,-0.2948617003450171,0
1760375257430864508,2025-10-13T17:07:37.430Z,0.306,0.006,-0.009982,-0.255262,0,-0.0023310999999999957,0.02777993967615003,-0.2754109652213733,0
1760375257531604063,2025-10-13T17:07:37.531Z,0.303,0.003,-0.02978,-0.706065,0,-0.005859499999999995,0.02646543835089968,-0.9038391763190591,0
1760375257635087658,2025-10-13T17:07:37.635Z,0.306,0.006,0.028989,0.939939,0,-0.0049063999999999965,0.027390937314912794,1.2374676927008956,0
1760375257730173090,2025-10-13T17:07:37.730Z,0.306,0.006,0.0,0.128549,0,-0.0044117499999999955,0.02738547300433317,0.16109818513275012,0
1760375257830844810,2025-10-13T17:07:37.830Z,0.308,0.008,0.019867,0.846896,0,-0.0024226499999999954,0.02764368688426476,0.8063197247646308,0
1760375257930875501,2025-10-13T17:07:37.930Z,0.32,0.02,0.119958,2.444195,0,0.0050974000000000045,0.03809969989300244,3.014737657319338,0
1760375258029846662,2025-10-13T17:07:38.029Z,0.309,0.009,-0.111143,-1.900398,0,4.380000000000356e-05,0.04608409263235391,-2.412693700774742,0
1760375258130864255,2025-10-13T17:07:38.130Z,0.311,0.011,0.019799,0.248558,0,0.0005398500000000038,0.04624862069439713,0.41642647306740505,0
1760375258231493718,2025-10-13T17:07:38.231Z,0.307,0.007,-0.039749,-0.656524,0,-0.00044494999999999604,0.04691509281835933,-0.8377698441772903,0
1760375258331498246,2025-10-13T17:07:38.331Z,0.308,0.008,0.010003,0.156802,0,5.5200000000003944e-05,0.04697336951440518,0.21177531232775063,0
1760375258429264852,2025-10-13T17:07:38.429Z,0.31,0.01,0.020449,0.318927,0,-0.0004277999999999961,0.04669692981635615,0.44707007681450717,0
1760375258530756799,2025-10-13T17:07:38.530Z,0.314,0.014,0.039411,0.568487,0,0.0039522500000000035,0.04608554249136807,0.7694115786234155,0
1760375258630330768,2025-10-13T17:07:38.630Z,0.315,0.015,0.010043,-0.011704,0,0.002462700000000004,0.04534017004599793,0.16718728651237363,0
1760375258730284686,2025-10-13T17:07:38.730Z,0.318,0.018,0.030013,0.310351,0,0.0029271000000000037,0.04558397886711846,0.5941978009194396,0
1760375258832449507,2025-10-13T17:07:38.832Z,0.312,0.012,-0.058729,-1.004886,0,0.0015026500000000034,0.0470950441277782,-1.278938179494632,0
1760375258932856372,2025-10-13T17:07:38.932Z,0.312,0.012,0.0,0.168623,0,0.0010023000000000035,0.047053076096210726,-0.021301476612295717,0
1760375259039422150,2025-10-13T17:07:39.039Z,0.312,0.012,0.0,-0.102278,0,0.003968050000000003,0.04486984797984297,-0.08843466556389011,0
1760375259135452228,2025-10-13T17:07:39.135Z,0.307,0.007,-0.052067,-1.395618,0,0.0008596500000000035,0.04654473379593247,-1.1371136041307695,0
1760375259230363916,2025-10-13T17:07:39.230Z,0.304,0.004,-0.031607,-0.743669,0,-0.0022265999999999966,0.046548992964854916,-0.6311715491285189,0
1760375259329561212,2025-10-13T17:07:39.329Z,0.301,0.001,-0.030244,-0.74715,0,-0.003238449999999997,0.04694528138664269,-0.5752558979800657,0
1760375259431203136,2025-10-13T17:07:39.431Z,0.312,0.012,0.108225,2.143066,0,0.002671900000000004,0.0530904441405618,1.988175117174355,0
1760375259530934003,2025-10-13T17:07:39.530Z,0.309,0.009,-0.030081,-0.505272,0,0.0026568500000000036,0.05310016950936872,-0.6165300469374944,0
1760375259629820940,2025-10-13T17:07:39.629Z,0.313,0.013,0.040449,0.86413,0,0.0032298500000000037,0.05345988655281155,0.6962070516784995,0
1760375259729329517,2025-10-13T17:07:39.729Z,0.31,0.01,-0.030148,-0.516245,0,0.0017224500000000038,0.053978277199429305,-0.5904310336221136,0
1760375259828863983,2025-10-13T17:07:39.828Z,0.308,0.008,-0.020094,-0.222976,0,-0.0002755999999999962,0.05401087731520294,-0.3669334953465297,0
1760375259931740911,2025-10-13T17:07:39.931Z,0.306,0.006,-0.019441,-0.30118,0,-0.007245549999999995,0.046092534175087276,-0.2645862332861613,0
1760375260029709039,2025-10-13T17:07:40.029Z,0.308,0.008,0.020414,0.53644,0,-0.0006676999999999954,0.03938402080740238,0.5352856201019884,0
1760375260130295419,2025-10-13T17:07:40.130Z,0.308,0.008,0.0,0.088878,0,-0.0016576499999999953,0.03909023353496919,0.042405732841608666,0
1760375260229868012,2025-10-13T17:07:40.229Z,0.305,0.005,-0.030131,-0.64171,0,-0.0011767499999999957,0.03865368248117211,-0.7490683459228854,0
1760375260329028500,2025-10-13T17:07:40.329Z,0.308,0.008,0.030251,0.612915,0,-0.00016434999999999575,0.03922288121314566,0.7754491526187578,0
1760375260429940776,2025-10-13T17:07:40.429Z,0.311,0.011,0.029729,0.485873,0,0.00029965000000000444,0.039533230564565064,0.7444205692205303,0
1760375260529496528,2025-10-13T17:07:40.529Z,0.306,0.006,-0.050224,-1.450205,0,-0.004182099999999996,0.03994461290850789,-1.1526435393292656,0
1760375260629765390,2025-10-13T17:07:40.629Z,0.309,0.009,0.029919,0.950351,0,-0.0031882999999999955,0.040559669293134405,0.8162615863735388,0
1760375260728914051,2025-10-13T17:07:40.728Z,0.306,0.006,-0.030259,-0.81007,0,-0.006201899999999996,0.04020049061483819,-0.5984280199585528,0
1760375260840783384,2025-10-13T17:07:40.840Z,0.309,0.009,0.026819,0.847217,0,-0.0019244999999999957,0.03884576116887765,0.7399391628610599,0
1760375260930061364,2025-10-13T17:07:40.930Z,0.308,0.008,-0.011199,-0.367445,0,-0.0024844499999999957,0.03889724102308419,-0.22404031162077062,0
1760375261029851020,2025-10-13T17:07:41.029Z,0.307,0.007,-0.010021,-0.286105,0,-0.0029854999999999955,0.0389280834204496,-0.18073070600501576,0
1760375261129588328,2025-10-13T17:07:41.129Z,0.307,0.007,0.0,0.04869,0,-0.00038214999999999544,0.03717447401004744,0.010279903352410816,0
1760375261230814248,2025-10-13T17:07:41.230Z,0.309,0.009,0.019759,0.569847,0,0.0021861500000000048,0.03667470102382364,0.4791545536686117,0
1760375261327290240,2025-10-13T17:07:41.327Z,0.308,0.008,-0.010364,-0.458846,0,0.0031801500000000044,0.03601291517201642,-0.3760914642790259,0
1760375261428167731,2025-10-13T17:07:41.428Z,0.312,0.012,0.039652,1.282992,0,-0.00024849999999999493,0.027817387253866736,1.4343726690023215,0
1760375261529062766,2025-10-13T17:07:41.529Z,0.313,0.013,0.009911,0.316961,0,0.001751100000000005,0.026984989023919596,0.3023866340196406,0
1760375261629511085,2025-10-13T17:07:41.629Z,0.316,0.016,0.029866,0.95206,0,0.001221950000000005,0.02628079463165186,1.0899232843401887,0
1760375261728307689,2025-10-13T17:07:41.728Z,0.315,0.015,-0.010122,-0.68927,0,0.0022232500000000056,0.02538905956649559,-0.48624290189508584,0
1760375261828676610,2025-10-13T17:07:41.828Z,0.311,0.011,-0.039853,-1.868817,0,0.0012353000000000051,0.026656008338400004,-1.5414273389466642,0
1760375261929031959,2025-10-13T17:07:41.929Z,0.309,0.009,-0.01993,-0.850737,0,0.001210850000000005,0.026676188294501385,-0.7924989045139426,0
1760375262029403408,2025-10-13T17:07:42.029Z,0.313,0.013,0.03985,1.376521,0,0.002182650000000005,0.027745171656334767,1.3576181999003705,0
1760375262129748147,2025-10-13T17:07:42.129Z,0.314,0.014,0.009966,0.116295,0,0.002680950000000005,0.02779336059768891,0.26211475846522014,0
1760375262230343049,2025-10-13T17:07:42.230Z,0.31,0.01,-0.039764,-1.468074,0,0.0021993000000000056,0.028467208241469102,-1.4740925644710996,0
1760375262328494702,2025-10-13T17:07:42.328Z,0.309,0.009,-0.010188,-0.372893,0,0.0001773500000000053,0.02779818116782971,-0.3728787123668228,0
1760375262427191574,2025-10-13T17:07:42.427Z,0.313,0.013,0.040527,1.171437,0,0.0007172500000000054,0.028498386884865647,1.396912399316937,0
1760375262527287685,2025-10-13T17:07:42.527Z,0.312,0.012,-0.00999,-0.3499,0,0.002728950000000005,0.026025997689506912,-0.4887017263176042,0
1760375262629153963,2025-10-13T17:07:42.629Z,0.316,0.016,0.039269,1.183117,0,0.0031964500000000048,0.02661737053420701,1.3552259023347843,0
1760375262727144023,2025-10-13T17:07:42.727Z,0.312,0.012,-0.04082,-1.157984,0,0.0026684000000000057,0.02740899570809416,-1.5866469703287025,0
1760375262830870012,2025-10-13T17:07:42.830Z,0.313,0.013,0.009641,0.249269,0,0.0018095000000000051,0.026876343888064133,0.2913900801618329,0
1760375262929973161,2025-10-13T17:07:42.929Z,0.313,0.013,0.0,-0.126995,0,0.002369450000000005,0.0267071857992033,-0.08871956850169845,0
1760375263042914732,2025-10-13T17:07:43.042Z,0.31,0.01,-0.026563,-0.825887,0,0.0015423500000000053,0.027359289018684372,-1.0272690193376783,0
1760375263131618027,2025-10-13T17:07:43.131Z,0.31,0.01,0.0,0.133121,0,0.0015423500000000053,0.027359289018684372,-0.0563739064617759,0
1760375263229331062,2025-10-13T17:07:43.229Z,0.307,0.007,-0.030703,-0.867813,0,-0.0009807499999999949,0.02791215430761506,-1.0648497307816585,0
1760375263327682610,2025-10-13T17:07:43.327Z,0.305,0.005,-0.020335,-0.600133,0,-0.0014792999999999948,0.028176370628596025,-0.6692025828501655,0
1760375263427199392,2025-10-13T17:07:43.427Z,0.301,0.001,-0.040195,-1.12694,0,-0.005471649999999995,0.027694378862059214,-1.2538049751161002,0
1760375263527381358,2025-10-13T17:07:43.527Z,0.302,0.002,0.009982,0.767479,0,-0.005468099999999995,0.027696458937447096,0.5578366546746751,0
1760375263629323780,2025-10-13T17:07:43.629Z,0.305,0.005,0.029429,1.679823,0,-0.005489949999999995,0.02766727340240981,1.2621030447098038,0
1760375263730084397,2025-10-13T17:07:43.730Z,0.308,0.008,0.029778,1.36581,0,-0.0034949499999999954,0.02873367201601099,1.1579776501054104,0
1760375263829141310,2025-10-13T17:07:43.829Z,0.306,0.006,-0.020187,-0.61966,0,-0.002511649999999995,0.02774340452540991,-0.6371009723702558,0
1760375263929538667,2025-10-13T17:07:43.929Z,0.3,0.0,-0.059764,-1.69908,0,-0.0045033499999999945,0.030365604403103822,-1.8198435725636843,0
1760375264030128879,2025-10-13T17:07:44.030Z,0.298,-0.002,-0.019885,-0.227334,0,-0.007490099999999994,0.028663465352072884,-0.4324285234794066,0
1760375264132460428,2025-10-13T17:07:44.132Z,0.298,-0.002,0.0,0.416329,0,-0.007988399999999996,0.028429701654209768,0.28098782383166876,0
1760375264230057286,2025-10-13T17:07:44.230Z,0.298,-0.002,0.0,0.317446,0,-0.006000199999999995,0.027464597097852674,0.21847034488152464,0
1760375264331249237,2025-10-13T17:07:44.331Z,0.302,0.002,0.039525,1.326504,0,-0.003514549999999994,0.02925677144197397,1.4710970445034208,0
1760375264430097901,2025-10-13T17:07:44.430Z,0.301,0.001,-0.010116,-0.337438,0,-0.006046699999999995,0.02737545978676616,-0.14864773164347672,0
1760375264530501555,2025-10-13T17:07:44.530Z,0.302,0.002,0.00996,0.340616,0,-0.005049199999999995,0.027586862698336163,0.5440705659112604,0
1760375264629946036,2025-10-13T17:07:44.629Z,0.301,0.001,-0.010057,-0.215112,0,-0.007515499999999996,0.02554561181082737,-0.09948871136148725,0
1760375264729209708,2025-10-13T17:07:44.729Z,0.304,0.004,0.03022,1.100241,0,-0.003963499999999994,0.025609857819330523,1.3347789839816298,0
1760375264829515464,2025-10-13T17:07:44.829Z,0.303,0.003,-0.009969,-0.254093,0,-0.004943999999999995,0.025436388706360454,-0.19755162802428347,0
1760375264929496264,2025-10-13T17:07:44.929Z,0.304,0.004,0.010002,0.450009,0,-0.004443899999999995,0.025636246253878173,0.5634951332945113,0
1760375265029501666,2025-10-13T17:07:45.029Z,0.306,0.006,0.020002,0.784854,0,-0.0021156499999999945,0.025636176944793185,0.8627514955771196,0
1760375265130718056,2025-10-13T17:07:45.130Z,0.309,0.009,0.029639,1.106782,0,-0.0006336999999999946,0.026603339822186715,1.1379285534199393,0
1760375265229439405,2025-10-13T17:07:45.229Z,0.309,0.009,0.0,-0.557425,0,0.0009014500000000054,0.025645478894616477,-0.035150445179997734,0
1760375265329479607,2025-10-13T17:07:45.329Z,0.307,0.007,-0.019992,-1.417184,0,0.0009186000000000053,0.025630640307421692,-0.815843839607279,0
1760375265429557146,2025-10-13T17:07:45.429Z,0.308,0.008,0.009992,0.269571,0,0.003427950000000005,0.02378381411463439,0.27598811394851414,0
1760375265529350889,2025-10-13T17:07:45.529Z,0.309,0.009,0.01002,0.171034,0,0.003429850000000006,0.023784366761372522,0.27707906063334253,0
1760375265630499757,2025-10-13T17:07:45.630Z,0.307,0.007,-0.019773,-1.407629,0,0.0009697500000000055,0.023496472915323585,-0.8828027114857865,0
1760375265728393745,2025-10-13T17:07:45.728Z,0.306,0.006,-0.010215,-0.817131,0,-0.0010298999999999944,0.022600433055702092,-0.40641256640357176,0
1760375265828262798,2025-10-13T17:07:45.828Z,0.308,0.008,0.020027,0.975618,0,0.0009808000000000054,0.02259523957688545,0.8429297655902679,0
1760375265928791052,2025-10-13T17:07:45.928Z,0.307,0.007,-0.009949,-0.806167,0,0.003471550000000005,0.017779061115685255,-0.7548514464669884,0
1760375266028702122,2025-10-13T17:07:46.028Z,0.303,0.003,-0.040031,-1.849859,0,0.0024642500000000055,0.019644814009313876,-2.163179044599375,0
1760375266128915464,2025-10-13T17:07:46.128Z,0.305,0.005,0.019961,0.989033,0,0.003462300000000006,0.02001656851631741,0.8242521682250549,0
1760375266228902707,2025-10-13T17:07:46.228Z,0.309,0.009,0.039999,1.754569,0,0.005462250000000005,0.021588915544971287,1.5997445507652952,0
1760375266329664580,2025-10-13T17:07:46.329Z,0.312,0.012,0.029773,1.008908,0,0.004974650000000006,0.020877500816542792,1.1878026119079552,0
1760375266430452522,2025-10-13T17:07:46.430Z,0.318,0.018,0.059531,1.649163,0,0.008457000000000004,0.02382796139876554,2.1434481592976726,0
1760375266529589373,2025-10-13T17:07:46.529Z,0.315,0.015,-0.030261,-1.10776,0,0.006445950000000006,0.02534353568253872,-1.4483752567046313,0
1760375266629853513,2025-10-13T17:07:46.629Z,0.314,0.014,-0.009974,-0.46062,0,0.0064501000000000055,0.02534069773454733,-0.6481313250348587,0
1760375266730461656,2025-10-13T17:07:46.730Z,0.306,0.006,-0.079517,-1.892608,0,0.0009632500000000051,0.03113983060305323,-2.5844793771006898,0
1760375266829817545,2025-10-13T17:07:46.829Z,0.302,0.002,-0.040259,-0.793146,0,-0.0005512499999999948,0.03241018159528703,-1.2251628360445275,0
1760375266929923081,2025-10-13T17:07:46.929Z,0.296,-0.004,-0.059936,-1.053667,0,-0.004048149999999995,0.03488974272774025,-1.6018418489387287,0
1760375267029868759,2025-10-13T17:07:47.029Z,0.299,-0.001,0.030016,0.728197,0,-0.003547449999999995,0.035322224549179236,0.9502077071411373,0
1760375267130107951,2025-10-13T17:07:47.130Z,0.299,-0.001,0.0,0.131553,0,-0.005029399999999995,0.03446802623393406,0.1459149405848052,0
1760375267243496770,2025-10-13T17:07:47.243Z,0.307,0.007,0.070563,1.46259,0,-0.0015012499999999943,0.03839737589838123,1.8768014301476812,0
1760375267330329899,2025-10-13T17:07:47.330Z,0.306,0.006,-0.011514,-0.089392,0,-0.0010773499999999947,0.03822892576966609,-0.2730040091338712,0
1760375267429583692,2025-10-13T17:07:47.429Z,0.31,0.01,0.040302,0.886871,0,0.0004381500000000052,0.0392772532514218,1.0149347701282283,0
1760375267531192032,2025-10-13T17:07:47.531Z,0.308,0.008,-0.019683,-0.254139,0,-0.0010469999999999945,0.039457028760812536,-0.47231128610750045,0
1760375267629983463,2025-10-13T17:07:47.629Z,0.303,0.003,-0.050612,-0.804422,0,-0.002588949999999995,0.0408068358611321,-1.1768383651068923,0
1760375267731660378,2025-10-13T17:07:47.731Z,0.301,0.001,-0.01967,-0.324204,0,-0.0030616999999999945,0.04095433592249593,-0.4055321524790537,0
1760375267832288414,2025-10-13T17:07:47.832Z,0.298,-0.002,-0.029818,-0.603021,0,-0.005553949999999994,0.04099196346586549,-0.591922122008256,0
1760375267931379976,2025-10-13T17:07:47.931Z,0.3,0.0,0.020181,0.467649,0,-0.004047449999999994,0.04137381618529066,0.5855986281636202,0
1760375268031077655,2025-10-13T17:07:48.031Z,0.3,0.0,0.0,0.000707,0,-0.0020458999999999946,0.040500489004065485,0.05051543945048725,0
1760375268129412846,2025-10-13T17:07:48.129Z,0.302,0.002,0.020339,0.540176,0,-0.002026999999999995,0.04051138601352527,0.5520917006525722,0
1760375268228795916,2025-10-13T17:07:48.228Z,0.299,-0.001,-0.030186,-0.821798,0,-0.005536249999999994,0.039711276028054354,-0.6207241989047642,0
1760375268330265391,2025-10-13T17:07:48.330Z,0.298,-0.002,-0.009855,-0.061184,0,-0.0075176499999999955,0.03883576280382905,-0.06018550509247498,0
1760375268430396419,2025-10-13T17:07:48.430Z,0.299,-0.001,0.009987,0.891173,0,-0.009994849999999996,0.03579493781215893,0.5582311695820995,0
1760375268531529559,2025-10-13T17:07:48.531Z,0.297,-0.003,-0.019782,-0.376556,0,-0.009470899999999994,0.03555859129573121,-0.28997492938472647,0
1760375268635376222,2025-10-13T17:07:48.635Z,0.296,-0.004,-0.009627,-0.147153,0,-0.009453549999999995,0.03555841755474191,-0.0048778886105654345,0
1760375268733774769,2025-10-13T17:07:48.733Z,0.296,-0.004,0.0,0.264261,0,-0.005477699999999994,0.0315293973419629,0.17373310186013766,0
1760375268834255783,2025-10-13T17:07:48.834Z,0.299,-0.001,0.029857,1.503938,0,-0.001971899999999994,0.03135614147835373,1.0150770630363632,0
1760375268934372206,2025-10-13T17:07:48.934Z,0.298,-0.002,-0.009989,-0.444616,0,0.0005254500000000062,0.028340640730184222,-0.37100255072220656,0
1760375269033086488,2025-10-13T17:07:49.033Z,0.302,0.002,0.040519,1.699414,0,0.0010506000000000061,0.029005373617205704,1.3607271714847942,0
1760375269134836943,2025-10-13T17:07:49.134Z,0.311,0.011,0.08845,2.248993,0,0.005473100000000006,0.03496713006133509,2.372997150594058,0
1760375269230930193,2025-10-13T17:07:49.230Z,0.311,0.011,0.0,-0.364037,0,0.0019449500000000056,0.031435486487114965,-0.06187115955075859,0
1760375269328925017,2025-10-13T17:07:49.328Z,0.314,0.014,0.030613,0.535708,0,0.004051300000000006,0.03189422151276421,0.8328060300631536,0
1760375269429849396,2025-10-13T17:07:49.429Z,0.309,0.009,-0.049543,-1.632539,0,-0.0004409499999999938,0.032833083037299725,-1.4955053092095574,0
1760375269529031774,2025-10-13T17:07:49.529Z,0.31,0.01,0.010083,0.000817,0,0.0010473500000000063,0.03258867400166583,0.27726350570563624,0
1760375269629383976,2025-10-13T17:07:49.629Z,0.31,0.01,0.0,-0.335238,0,0.003577950000000006,0.030247002081067693,-0.11829106205006441,0
1760375269729131670,2025-10-13T17:07:49.729Z,0.306,0.006,-0.040101,-1.284919,0,0.002556400000000006,0.0313966590317808,-1.3586604853981656,0
1760375269828289187,2025-10-13T17:07:49.828Z,0.307,0.007,0.010086,0.002321,0,0.004551600000000006,0.030485743353764343,0.18154059541135026,0
1760375269929574578,2025-10-13T17:07:49.929Z,0.309,0.009,0.019744,0.282514,0,0.004529750000000006,0.03047410612112498,0.49925172339848595,0
1760375270029346540,2025-10-13T17:07:50.029Z,0.306,0.006,-0.030069,-0.95155,0,0.0030263000000000065,0.03143589915853007,-1.052786810172079,0
1760375270129095293,2025-10-13T17:07:50.129Z,0.305,0.005,-0.010026,-0.334914,0,0.0015080500000000062,0.03128866505280866,-0.3686334965244751,0
1760375270229034697,2025-10-13T17:07:50.229Z,0.306,0.006,0.010005,0.568871,0,0.003517600000000007,0.03042466985921315,0.21322827922274032,0
1760375270329348525,2025-10-13T17:07:50.329Z,0.305,0.005,-0.009968,-0.04176,0,0.0035119500000000067,0.030427294293939578,-0.44302164595308446,0
1760375270429256044,2025-10-13T17:07:50.429Z,0.304,0.004,-0.010009,-0.041666,0,0.0025121500000000064,0.03053167668138001,-0.41010358293346305,0
1760375270531804088,2025-10-13T17:07:50.531Z,0.302,0.002,-0.019504,-0.616061,0,0.0025260500000000062,0.030521054174860097,-0.7217984632439711,0
1760375270628728413,2025-10-13T17:07:50.628Z,0.306,0.006,0.041267,1.935379,0,0.005070750000000007,0.031558479410828594,1.1469579864351782,0
1760375270729251368,2025-10-13T17:07:50.729Z,0.306,0.006,0.0,-0.007348,0,0.005070750000000007,0.031558479410828594,-0.16067789369661742,0
1760375270829510507,2025-10-13T17:07:50.829Z,0.307,0.007,0.009973,0.473705,0,0.004076550000000006,0.03104556924480881,0.18992887369865025,0
1760375270929471963,2025-10-13T17:07:50.929Z,0.304,0.004,-0.030012,-1.263962,0,0.003075400000000006,0.03183581526883813,-1.0393137326810338,0
1760375271029557439,2025-10-13T17:07:51.029Z,0.302,0.002,-0.019983,-0.79295,0,5.0300000000006244e-05,0.030952855129084838,-0.6472197771886874,0
1760375271130349861,2025-10-13T17:07:51.130Z,0.301,0.001,-0.009921,-0.299724,0,-0.004868249999999994,0.022946829564004744,-0.220193817446831,0
1760375271230399516,2025-10-13T17:07:51.230Z,0.302,0.002,0.009996,0.678008,0,-0.004368449999999994,0.02316625588510623,0.6200591960669403,0
1760375271329015634,2025-10-13T17:07:51.329Z,0.3,0.0,-0.020278,-0.749982,0,-0.006912999999999994,0.021880957914661017,-0.6108050685955108,0
1760375271430241539,2025-10-13T17:07:51.430Z,0.3,0.0,0.0,0.183719,0,-0.004435849999999994,0.01947264922985457,0.22779899887474747,0
1760375271529289419,2025-10-13T17:07:51.529Z,0.297,-0.003,-0.030289,-1.123241,0,-0.006454449999999995,0.01997444516448344,-1.1932521681443353,0
1760375271631134923,2025-10-13T17:07:51.631Z,0.297,-0.003,0.0,0.591544,0,-0.006454449999999995,0.01997444516448344,0.32313538357884664,0
1760375271729803158,2025-10-13T17:07:51.729Z,0.296,-0.004,-0.010135,-0.004665,0,-0.004956149999999994,0.01837783103368404,-0.28179876017511996,0
1760375271829738151,2025-10-13T17:07:51.829Z,0.299,-0.001,0.030018,2.025415,0,-0.003959549999999994,0.01972736471977062,1.722356253998181,0
1760375271929955234,2025-10-13T17:07:51.929Z,0.305,0.005,0.059872,2.1923,0,-0.001953149999999994,0.023870599765964208,2.590012425584426,0
1760375272030915225,2025-10-13T17:07:52.030Z,0.305,0.005,0.0,-0.113061,0,-0.00044969999999999456,0.022935162232740225,0.019607447962937986,0
1760375272130782901,2025-10-13T17:07:52.130Z,0.307,0.007,0.020027,0.543248,0,0.0010529500000000054,0.023256965280319963,0.8158437599791161,0
1760375272229674841,2025-10-13T17:07:52.229Z,0.305,0.005,-0.020225,-0.919055,0,-0.00045854999999999453,0.02362398598096764,-0.8367110451184906,0
1760375272330044079,2025-10-13T17:07:52.330Z,0.306,0.006,0.009964,0.155659,0,0.0005380500000000054,0.023622131947269677,0.39903045250280544,0
1760375272429577455,2025-10-13T17:07:52.429Z,0.309,0.009,0.030137,0.856985,0,0.0025453500000000052,0.024372514446605792,1.132080568069681,0
1760375272529504617,2025-10-13T17:07:52.529Z,0.308,0.008,-0.010007,-0.863906,0,0.003020200000000006,0.024010137939058984,-0.5425708104245308,0
1760375272629363955,2025-10-13T17:07:52.629Z,0.308,0.008,0.0,-0.42844,0,0.0009568500000000056,0.02225971507188686,-0.04298572541966044,0
